timestamp,model,grammar,slots,fixture,phase,request_body_bytes,response_status,prompt_eval_count,eval_count,prompt_eval_duration_ns,eval_duration_ns,wall_clock_ms,grammar_valid,parse_error,raw_response
2026-05-13T00:47:00.097827+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,steady,2100,200,5,82,42418000,1416878000,11377,True,,"{""goal"": ""idle"", ""params"": {""action"": ""travel"", ""destination"": {""map"": ""Kalimdor"", ""zone"": ""Durotar"", ""subzone"": ""Sen'jin Village""}}, ""ttl_minutes"": 10, ""reasoning"": ""Travel to Sen'jin Village to see if there are any new quests available.""}
"
2026-05-13T00:47:01.099451+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,steady,2618,200,5,100,44234000,1692816000,12261,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 502, ""objective_idx"": 1}, ""ttl_minutes"": 22, ""reasoning"": ""Mortanis is currently working on the Syndicate Assassins quest and has made 40% progress. It's been 8 minutes and the quest has a 22 minute time to live.  He should continue working on this quest.""}
"
2026-05-13T00:47:02.101379+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,steady,2426,200,5,54,43491000,992299000,12490,True,,"{""goal"": ""rest"", ""params"": {}, ""ttl_minutes"": 4, ""reasoning"": ""Zul'tani is resting and will continue to do so until the timer expires or a new goal is assigned.""}
"
2026-05-13T00:47:03.103392+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,steady,2275,200,5,121,42970000,2181814000,13878,True,,"{
  ""goal"": ""go_grind"",
  ""params"": {
    ""creature_type"": ""Bloodfury Harpy""
  },
  ""ttl_minutes"": 19,
  ""reasoning"": ""Hoofguard is grinding Bloodfury Harpies for the quest 'Harpies Threaten'.  He has 30% progress on the goal and 11 minutes have elapsed.  There are no nearby vendors, so Hoofguard will continue grinding until he reaches the goal or runs out of time.""
}
"
2026-05-13T00:47:04.105444+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,steady,2340,200,5,85,43218000,1458839000,14545,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 5232, ""objective_idx"": 0}, ""ttl_minutes"": 14, ""reasoning"": ""Objective is to spawn elite boars, which are likely still alive after the Scarlet Centurion fight.  Retribution Paladin is well-suited for this type of encounter.""}
"
2026-05-13T00:47:05.106996+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,steady,2257,200,5,98,43201000,1715793000,15476,True,,"{""goal"": ""rest"", ""params"": {""location"": {""map"": ""Northrend"", ""zone"": ""Icecrown"", ""subzone"": ""Aldur'thar: The Desolation Gate"", ""position"": [5780.1, 2118.4, 562.5]}}, ""ttl_minutes"": 10, ""reasoning"": ""Character is dead and needs to respawn""}
"
2026-05-13T00:47:06.108953+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,steady,2380,200,5,61,42846000,1097947000,15779,True,,"{""goal"": ""outdoor_pvp"", ""params"": {""target_faction"": ""Alliance"", ""target_location"": ""Stormwind""}, ""ttl_minutes"": 10, ""reasoning"": ""MaybeShady requested to target Stormwind for outdoor PvP""}
"
2026-05-13T00:47:07.110318+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,steady,2512,200,5,69,43640000,1226421000,16214,True,,"{""goal"": ""idle"", ""params"": {}, ""ttl_minutes"": 60, ""reasoning"": ""Tickfizzle has completed several quests and has a turn-in for John J. Keeshan. It's likely a good time to head to him and turn in the quests.""}
"
2026-05-13T00:47:08.111763+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,steady,2294,200,5,51,43201000,939831000,16369,True,,"{
  ""goal"": ""idle"",
  ""params"": {},
  ""ttl_minutes"": 30,
  ""reasoning"": ""Waiting for group to decide on next action.""
}
"
2026-05-13T00:47:09.113435+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,steady,2299,200,5,78,43307000,1390335000,16956,True,,"{""goal"": ""idle"", ""params"": {""target_npc"": ""Highlord Darion Mograine""}, ""ttl_minutes"": 30, ""reasoning"": ""Ashbone has completed a quest and is near the NPC who likely offers the next step.  Let's see if there's a new quest available.""}
"
2026-05-13T00:47:10.114690+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,steady,2100,200,5,75,42316000,1336031000,17485,True,,"{""goal"": ""idle"", ""params"": {""target_npc"": ""Innkeeper Grosk""}, ""ttl_minutes"": 10, ""reasoning"": ""Grimaxe is resting and has accepted a quest. It's likely he wants to speak to the innkeeper for more information or to turn in a quest.""}
"
2026-05-13T00:47:11.116636+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,steady,2618,200,5,119,45798000,2066281000,18741,True,,"{
  ""goal"": ""do_quest"",
  ""params"": {
    ""quest_id"": 502,
    ""objective_idx"": 1
  },
  ""ttl_minutes"": 22,
  ""reasoning"": ""Mortanis is currently resting and has a quest with a 40% progress.  He has been working on this quest for 8 minutes and has 14 minutes remaining before the goal times out.  He should continue working on the quest.""
}
"
2026-05-13T00:47:12.117439+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,steady,2426,200,5,56,44381000,1069804000,19054,True,,"{""goal"": ""rest"", ""params"": {}, ""ttl_minutes"": 4, ""reasoning"": ""Zul'tani is resting and has been for 6 minutes. The goal is to rest for 4 minutes total.""}
"
2026-05-13T00:47:13.119376+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,steady,2275,200,5,187,43532000,3151387000,21419,True,,"{
  ""goal"": ""go_grind"",
  ""params"": {
    ""creature_type"": ""Bloodfury Harpy""
  },
  ""ttl_minutes"": 19,
  ""reasoning"": ""Hoofguard's current goal is to grind Bloodfury Harpies. He has 30% progress towards his goal, which is to kill 12 harpies. He has been grinding for 11 minutes and has 8 minutes remaining before his goal times out. He has a 0.62 gear score vs level, which means he is well-equipped to defeat these harpies. He also has 4520 gold, which is enough to buy more consumables if needed. There are no nearby vendors, so Hoofguard will continue grinding until he reaches his goal or his goal times out.""
}
"
2026-05-13T00:47:14.120431+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,steady,2340,200,5,72,44287000,1257652000,21902,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 5232, ""objective_idx"": 0}, ""ttl_minutes"": 14, ""reasoning"": ""Continuing to kill elite boars for the quest objective.  Health is low, need to heal.""}
"
2026-05-13T00:47:15.122029+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,steady,2257,200,5,104,43362000,1814607000,22933,True,,"{""goal"": ""rest"", ""params"": {""location"": {""map"": ""Northrend"", ""zone"": ""Icecrown"", ""subzone"": ""Aldur'thar: The Desolation Gate"", ""position"": [5780.1, 2118.4, 562.5]}}, ""ttl_minutes"": 10, ""reasoning"": ""The bot is dead and needs to rest before continuing the quest.""}
"
2026-05-13T00:47:16.123964+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,steady,2380,200,5,59,43123000,1071382000,23215,True,,"{""goal"": ""outdoor_pvp"", ""params"": {""target_faction"": ""Alliance"", ""target_zone"": ""Stormwind""}, ""ttl_minutes"": 30, ""reasoning"": ""MaybeShady requested outdoor PvP targeting Stormwind""}
"
2026-05-13T00:47:17.125134+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,steady,2512,200,5,96,43629000,1704176000,24126,True,,"{""goal"": ""travel_flight"", ""params"": {""destination"": {""map"": ""Eastern Kingdoms"", ""zone"": ""Ashenvale"", ""subzone"": ""Teldrassil""}, ""flight_path"": ""Morgan's Vigil to Teldrassil""}, ""ttl_minutes"": 15, ""reasoning"": ""The Defias Brotherhood has a presence in Ashenvale, and Tickfizzle should investigate.""}
"
2026-05-13T00:47:18.127158+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,steady,2294,200,5,36,42642000,738521000,24087,True,,"{""goal"": ""idle"", ""params"": {}, ""ttl_minutes"": 10, ""reasoning"": ""Waiting for group direction""}
"
2026-05-13T00:47:19.129612+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,steady,2299,200,5,71,42873000,1246125000,24531,True,,"{""goal"": ""idle"", ""params"": {""location"": ""Light's Hope Chapel""}, ""ttl_minutes"": 10, ""reasoning"": ""Ashbone has completed the 'The Light of Dawn' quest and is resting in Light's Hope Chapel.  No other immediate goals are present.""}
"
2026-05-13T00:47:20.130369+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,steady,2100,200,5,75,42636000,1340745000,25072,True,,"{""goal"": ""idle"", ""params"": {""location"": ""Razor Hill Inn""}, ""ttl_minutes"": 10, ""reasoning"": ""Grimaxe is resting and has a new quest. It's likely he wants to speak to someone about the quest, so heading to the inn is a reasonable next step.""}
"
2026-05-13T00:47:21.131441+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,steady,2618,200,5,106,44617000,1791324000,26056,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 502, ""objective_idx"": 1}, ""ttl_minutes"": 22, ""reasoning"": ""Mortanis is currently working on the 'Syndicate Assassins' quest and has made 40% progress. He has been working on it for 8 minutes and has 22 minutes remaining before the goal times out.  He should continue working on this quest.""}
"
2026-05-13T00:47:22.132434+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,steady,2426,200,5,67,44706000,1371918000,26679,True,,"{
  ""goal"": ""rest"",
  ""params"": {},
  ""ttl_minutes"": 4,
  ""reasoning"": ""Zul'tani is resting and has been for 6 minutes. The goal is to rest for 4 minutes total. ""
}
"
2026-05-13T00:47:23.133434+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,steady,2275,200,5,129,43218000,2349740000,28254,True,,"{
  ""goal"": ""go_grind"",
  ""params"": {
    ""creature_type"": ""Bloodfury Harpy""
  },
  ""ttl_minutes"": 19,
  ""reasoning"": ""Hoofguard is grinding Bloodfury Harpies for the quest 'Harpies Threaten'.  He has 30% progress and has been grinding for 11 minutes.  He is low on inventory space, but has enough gold to purchase more bags if needed.  He is not in a group and there are no nearby vendors.""
}
"
2026-05-13T00:47:24.134479+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,steady,2340,200,5,69,52798000,1261429000,28808,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 5232, ""objective_idx"": 0}, ""ttl_minutes"": 14, ""reasoning"": ""Scarlet Centurion is a tough fight, need to heal up and regroup with Holyhealz""}
"
2026-05-13T00:47:25.136146+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,steady,2257,200,5,81,43214000,1558531000,29583,True,,"{""goal"":
   ""rest"",
   ""params"":
   {""location"":
      {""map"": ""Northrend"", ""zone"": ""Icecrown"", ""subzone"": ""Aldur'thar: The Desolation Gate""}},
   ""ttl_minutes"": 10
  ,""reasoning"": ""Character is dead and needs to respawn""}
"
2026-05-13T00:47:26.136978+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,steady,2380,0,0,0,0,0,30003,False,ReadTimeout: ,
2026-05-13T00:47:27.138433+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,steady,2512,0,0,0,0,0,30003,False,ReadTimeout: ,
2026-05-13T00:47:28.139452+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,steady,2294,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:29.141383+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,steady,2299,0,0,0,0,0,30004,False,ReadTimeout: ,
2026-05-13T00:47:30.142102+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,steady,2100,0,0,0,0,0,30001,False,ReadTimeout: ,
2026-05-13T00:47:31.144135+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,steady,2618,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:32.146097+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,steady,2426,0,0,0,0,0,30001,False,ReadTimeout: ,
2026-05-13T00:47:33.147437+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,steady,2275,0,0,0,0,0,30003,False,ReadTimeout: ,
2026-05-13T00:47:34.148445+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,steady,2340,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:35.149439+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,steady,2257,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:36.150284+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,steady,2380,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:37.151920+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,steady,2512,0,0,0,0,0,30004,False,ReadTimeout: ,
2026-05-13T00:47:38.152385+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,steady,2294,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:39.153452+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,steady,2299,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:40.154441+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,steady,2100,0,0,0,0,0,30004,False,ReadTimeout: ,
2026-05-13T00:47:41.156212+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,steady,2618,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:42.157451+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,steady,2426,0,0,0,0,0,30004,False,ReadTimeout: ,
2026-05-13T00:47:43.158434+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,steady,2275,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:44.159158+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,steady,2340,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:45.160773+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,steady,2257,0,0,0,0,0,30004,False,ReadTimeout: ,
2026-05-13T00:47:46.163203+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,steady,2380,0,0,0,0,0,30002,False,ReadTimeout: ,
2026-05-13T00:47:47.164444+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,steady,2512,0,0,0,0,0,30004,False,ReadTimeout: ,
2026-05-13T00:47:48.165458+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,steady,2294,0,0,0,0,0,30003,False,ReadTimeout: ,
2026-05-13T00:47:49.166941+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,steady,2299,0,0,0,0,0,30003,False,ReadTimeout: ,
2026-05-13T00:48:19.170528+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,burst,2100,200,5,62,50070000,1403686000,4392,True,,"{""goal"": ""idle"", ""params"": {""idle_duration_minutes"": 5}, ""ttl_minutes"": 5, ""reasoning"": ""Grimaxe is resting and has no active quests or goals. Entering an idle state for 5 minutes.""}
"
2026-05-13T00:48:19.171176+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,burst,2618,200,5,98,56607000,2008387000,2603,True,,"{
  ""goal"": ""do_quest"",
  ""params"": {
    ""quest_id"": 502,
    ""objective_idx"": 1
  },
  ""ttl_minutes"": 22,
  ""reasoning"": ""Mortanis is currently resting and has a quest with a 40% progress.  He should resume the quest and continue working towards completion.""
}
"
2026-05-13T00:48:21.778554+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,burst,2426,200,5,56,57314000,1284876000,3348,True,,"{""goal"": ""rest"", ""params"": {}, ""ttl_minutes"": 4, ""reasoning"": ""Zul'tani is resting and has been for 6 minutes. The goal is to rest for 4 minutes total.""}
"
2026-05-13T00:48:23.566250+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,burst,2275,200,5,109,57314000,2115954000,4017,True,,"{
  ""goal"": ""go_grind"",
  ""params"": {
    ""creature_type"": ""Bloodfury Harpy""
  },
  ""ttl_minutes"": 19,
  ""reasoning"": ""Hoofguard is grinding Bloodfury Harpies for the 'Harpies Threaten' quest.  He has 7/12 progress and bags are full.  He should continue grinding until he completes the quest or runs out of time.""
}
"
2026-05-13T00:48:25.130500+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,burst,2340,200,5,67,44581000,1210061000,3923,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 5232, ""objective_idx"": 1}, ""ttl_minutes"": 14, ""reasoning"": ""Previous objective was to spawn the elite boar, now need to kill it.""}
"
2026-05-13T00:48:27.586875+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,burst,2257,200,5,102,43486000,1785379000,3471,True,,"{""goal"": ""rest"", ""params"": {""location"": {""map"": ""Northrend"", ""zone"": ""Icecrown"", ""subzone"": ""Aldur'thar: The Desolation Gate"", ""position"": [5780.1, 2118.4, 562.5]}}, ""ttl_minutes"": 10, ""reasoning"": ""Character is dead and needs to rest before continuing the quest""}
"
2026-05-13T00:48:29.057006+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,burst,2380,200,5,64,45328000,1160171000,3382,True,,"{""goal"": ""outdoor_pvp"", ""params"": {""target_faction"": ""Alliance"", ""target_location"": ""Stormwind""}, ""ttl_minutes"": 10, ""reasoning"": ""MaybeShady instructed me to engage in outdoor PvP targeting Stormwind.""}
"
2026-05-13T00:48:31.059911+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,burst,2512,200,5,72,44036000,1282999000,2887,True,,"{""goal"": ""idle"", ""params"": {}, ""ttl_minutes"": 10, ""reasoning"": ""Tickfizzle has completed several quests and has a turn-in for John J. Keeshan. It's likely he wants to turn in these quests and then idle until a new objective arises.""}
"
2026-05-13T00:48:32.440954+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,burst,2294,200,5,63,43699000,1167160000,2901,True,,"{""goal"": ""idle"", ""params"": {""reason"": ""Waiting for group direction""}, ""ttl_minutes"": 10, ""reasoning"": ""Moonweave is in a party and idle.  Waiting for Bearclaw or Quickshot to suggest a next action.""}
"
2026-05-13T00:48:33.948574+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,burst,2299,200,5,89,42656000,1528301000,3128,True,,"{
  ""goal"": ""idle"",
  ""params"": {},
  ""ttl_minutes"": 10,
  ""reasoning"": ""Ashbone has completed the 'The Light of Dawn' quest and is resting in Light's Hope Chapel.  There are no immediate goals, so the bot will idle for 10 minutes before checking for new quests or events.""
}
"
2026-05-13T00:48:35.344566+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,burst,2100,200,5,64,42290000,1146846000,3085,True,,"{""goal"": ""idle"", ""params"": {""idle_duration_minutes"": 10}, ""ttl_minutes"": 10, ""reasoning"": ""Grimaxe is resting and has no active quests.  Let's keep him resting for a bit.""}
"
2026-05-13T00:48:37.078362+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,burst,2618,200,5,114,45027000,1962545000,3514,True,,"{
  ""goal"": ""do_quest"",
  ""params"": {
    ""quest_id"": 502,
    ""objective_idx"": 1
  },
  ""ttl_minutes"": 15
  ,
  ""reasoning"": ""The bot has been working on the 'Syndicate Assassins' quest for a while and is making progress. It's time to take a break from grinding and see if RealPlayerBob wants to group up. ""
}
"
2026-05-13T00:48:38.431985+00:00,gemma-2-9b,json_schema,1,03-troll-shaman-lv70,burst,2426,200,5,78,43982000,1356312000,3765,True,,"{""goal"": ""rest"", ""params"": {}, ""ttl_minutes"": 4, ""reasoning"": ""Zul'tani is resting and has 60% progress towards their goal.  They are in a party and have a Heroic Mechanar queue, so they will likely stay rested until the group is ready to enter the dungeon.""}
"
2026-05-13T00:48:40.594698+00:00,gemma-2-9b,json_schema,1,04-tauren-druid-lv22,burst,2275,200,5,78,43203000,1369986000,3199,True,,"{""goal"": ""go_grind"", ""params"": {""creature_type"": ""Bloodfury Harpy""}, ""ttl_minutes"": 18, ""reasoning"": ""Hoofguard is still grinding Bloodfury Harpies for the 'Harpies Threaten' quest. Bags are full, so it will need to find a vendor soon.""}
"
2026-05-13T00:48:42.198806+00:00,gemma-2-9b,json_schema,1,05-be-paladin-lv50,burst,2340,200,5,85,43268000,1466002000,3269,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 5232, ""objective_idx"": 0}, ""ttl_minutes"": 14, ""reasoning"": ""Continuing to work on the 'Mottled Boars' quest.  Objective is to spawn the elite boar.  Health is low, need to heal up.""}
"
2026-05-13T00:48:43.795398+00:00,gemma-2-9b,json_schema,1,06-human-rogue-lv80,burst,2257,200,5,97,43189000,1711563000,3612,True,,"{""goal"": ""rest"", ""params"": {""location"": {""map"": ""Northrend"", ""zone"": ""Icecrown"", ""subzone"": ""Aldur'thar: The Desolation Gate"", ""position"": [5780.1, 2118.4, 562.5]}}, ""ttl_minutes"": 10, ""reasoning"": ""Rested in graveyard after death""}
"
2026-05-13T00:48:45.469760+00:00,gemma-2-9b,json_schema,1,07-dwarf-hunter-lv45-adversarial,burst,2380,200,5,59,43309000,1083057000,3239,True,,"{""goal"": ""outdoor_pvp"", ""params"": {""target_faction"": ""Alliance"", ""target_city"": ""Stormwind""}, ""ttl_minutes"": 10, ""reasoning"": ""MaybeShady requested outdoor PvP targeting Stormwind""}
"
2026-05-13T00:48:47.409737+00:00,gemma-2-9b,json_schema,1,08-gnome-warlock-lv60,burst,2512,200,5,79,44455000,1460453000,2983,True,,"{
  ""goal"": ""idle"",
  ""params"": {},
  ""ttl_minutes"": 60,
  ""reasoning"": ""Tickfizzle has completed several quests and is resting in Morgan's Vigil.  There are nearby NPCs to interact with, but no immediate pressing need to move or engage in combat.""
}
"
2026-05-13T00:48:48.711220+00:00,gemma-2-9b,json_schema,1,09-ne-priest-lv30,burst,2294,200,5,51,44637000,1009019000,2925,True,,"{
  ""goal"": ""idle"",
  ""params"": {},
  ""ttl_minutes"": 10,
  ""reasoning"": ""Waiting for group to decide on next action.""
}
"
2026-05-13T00:48:50.395183+00:00,gemma-2-9b,json_schema,1,10-orc-dk-lv58,burst,2299,200,5,78,43001000,1385534000,2835,True,,"{""goal"": ""idle"", ""params"": {""location"": ""Light's Hope Chapel""}, ""ttl_minutes"": 10, ""reasoning"": ""Ashbone has completed the 'The Light of Dawn' quest and is idle. The bot will wait for 10 minutes in Light's Hope Chapel before determining its next action.""}
"
2026-05-13T00:48:51.639093+00:00,gemma-2-9b,json_schema,1,01-orc-warrior-lv10,burst,2100,200,5,67,42442000,1198675000,2990,True,,"{""goal"": ""idle"", ""params"": {""action"": ""talk"", ""target"": ""Innkeeper Grosk""}, ""ttl_minutes"": 10, ""reasoning"": ""Grimaxe is resting and has a quest. Check if the Innkeeper has any relevant quest updates.""}
"
2026-05-13T00:48:53.232479+00:00,gemma-2-9b,json_schema,1,02-undead-mage-lv37,burst,2618,200,5,106,44905000,1801256000,3393,True,,"{""goal"": ""do_quest"", ""params"": {""quest_id"": 502, ""objective_idx"": 1}, ""ttl_minutes"": 22, ""reasoning"": ""Mortanis is currently working on the 'Syndicate Assassins' quest. He has made 40% progress and has been working on it for 8 minutes. The quest has a 22 minute time to live. Mortanis should continue working on this quest.""}
"
